outcome,L,peak,dur,mean_eta,sharp
1,242.2327672799579,5.809783813731275,41.66861254769117,5.3069169140854076,2.626905540032962
1,296.6137613988572,7.005325334592088,42.33771496167209,6.515415354817219,2.134802254546692
0,0.0,2.3316355674219484,10.335768926392305,2.055096187486279,2.9406646056964636
1,312.9792340395147,8.077194222752453,38.74874865343941,7.659147649516557,1.4463400429412805
1,577.7634434358499,8.128387742538994,71.07978860862323,7.857512458436024,1.7018671833018062
1,316.78472937246147,4.061648572837146,77.99463077785465,3.9068022164236464,2.143113396390527
0,0.0,3.790803576262197,40.479990777687405,3.7200242194707744,0.5555905070105948
1,339.2279238824412,6.00642715569234,56.477552484117574,5.884934223686356,0.816270190843602
0,2.9627125518841475,4.20406605274415,7.9166827765541985,3.7201730918218066,2.3162625511905937
0,79.29730869137747,9.674167940344239,26.04991609386201,8.39410794717786,2.7899519118558462
0,0.0,4.197646376148386,55.577671938494895,3.9031290085689734,2.825441825898733
0,2.0029188949173027,5.191937058093363,5.1975292418531165,4.437368389464501,0.6895432902048704
1,391.5092071909199,5.626275195683133,69.58594747728795,5.461804182598775,1.4625615906591674
1,355.723061110192,4.542625819331089,78.30780593823441,4.505756622762922,0.4611956596335211
0,0.0,3.079045133122485,19.08980511193048,2.6214800033887222,2.793866064947315
1,315.16443469988445,5.292472639690183,59.5495789598921,5.178195880903571,0.9273491981320464
0,26.9225778771126,6.817571263938446,26.93054602785302,6.55842138509335,0.7319702163016223
1,449.44221089616593,6.255879857679622,71.84316600642978,6.118550499589577,1.1353083250810045
1,419.02138709279916,5.9399796538128165,70.54259058988082,5.8429780790808685,0.8284334763343444
0,0.0,2.9700072758297424,19.75975510443387,2.5395152844327877,2.6154933739072725
1,185.76332850118715,6.586743327243498,28.1467675127643,5.76898389861639,2.720401168188861
0,0.0,2.162484782382816,20.39704628857665,1.8461514579615557,2.7762995541770685
0,0.30831573884226615,5.156747435689995,11.470939113803992,4.41665919839327,2.387969459613227
1,364.87448470432537,8.78773380148501,41.52088501420822,8.615522918134934,0.5941655033855056
0,1.6813160059828187,4.61098788288509,18.915881190472255,4.158837280387968,1.3504973915518117
1,372.7775629021241,6.027640717387367,61.95455780232372,5.695348180837985,2.465467101039722
1,464.06011860507164,6.839110986529619,67.87344050368839,6.571826816233331,1.921243675276529
1,228.1636990713344,4.788283487710474,47.650603210620986,4.562006682577988,1.6245529640979317
0,35.13234809996914,6.148023984974425,10.0301103984836,5.363151491575328,1.0030918857160347
0,0.0,2.555064580657934,14.86983237258891,2.187701688881613,1.8855479560298707
1,387.22500199214556,9.87786469833286,39.20127888974148,9.454309810526352,1.2129714841464945
1,412.26754472329657,5.332306873150798,77.31709292178802,5.167530639555426,1.7292278952005553
0,0.8859464967333147,4.132448453076203,22.470834649061633,3.6883908656900948,1.8047864677235914
1,428.8744097872434,7.719627668349129,55.55635947942936,7.573603467062564,0.76025336859374
0,0.0,3.240463375510792,28.70834630659128,2.8960023881126036,2.269961978573191
1,416.7315844182628,6.655702736730929,62.63883229812059,6.422471332942313,1.596370236548612
0,31.737495660908507,8.249751046306034,13.160359590693705,7.01805126585347,2.199897322740297
1,277.8857469443224,4.414734638633027,62.94659165089852,4.277737368457407,1.4078713536262413
1,383.18470348984044,8.44710008961177,45.36450526578249,7.935433438801541,1.9874574065252384
1,252.70740945907914,4.693486046695391,53.84235292017629,4.365638494018473,2.7141682151936175
0,24.086502640749718,7.831936868118195,18.90833384897875,7.4679149249665295,0.6367414715701675
1,300.9117962004667,8.394274218905046,35.82639151787989,7.625190821157092,2.3866377528269243
1,207.9138644344664,5.181087253196814,40.129389368735495,4.963862067378839,1.2068349429870682
1,394.8525469618439,5.960607159924961,66.24367893535442,5.888846791448001,0.5731154676388829
1,399.0231895639917,5.808702108243881,68.69747089012247,5.548633833857892,2.217875887960772
0,0.0,2.7124903873556128,54.55091340550222,2.5576155193078196,2.2474796208571672
0,58.59706952236532,8.855930196132851,20.60944757188159,7.560757225553357,2.817645530291968
1,408.62541105570153,6.943387320327122,58.851019281837985,6.779807551502543,1.0004575309160653
0,1.0601924746302764,3.943090125829086,5.918762832297498,3.416686894856737,1.4045855291473015
1,197.06051890238285,5.277914253208981,37.336703256837005,5.003374657594077,1.4128851641891846
1,539.2108201837138,9.759714562089501,55.24862987578504,9.414811305825417,1.4079682179490405
1,261.79123493603083,3.6425584511118414,71.87015347855917,3.601305296648196,0.5766104905474595
0,8.920714355357843,6.617308795323965,13.395571449289164,6.017009289957454,0.8843386200027659
1,294.8760187313179,5.322713637626384,55.400708735882745,5.0361743734344895,2.1517538865240415
0,10.079556658624117,5.77660570075658,24.21810079054969,5.30936246560295,1.4093498157742022
1,467.88817698092146,6.738517012121235,69.88189407923319,6.353919249166856,2.887793310281964
1,309.1638056129507,4.211563821915946,73.41316484574281,4.05610475457907,1.9591465024927937
0,0.0,2.868568905339352,54.12833727302512,2.819243974643742,0.6812533388112798
0,6.020384108839003,5.869152660383245,8.832015030156395,5.377659124116252,0.5309927889413416
1,330.7982806216057,6.6210155766093335,49.961652842723225,6.198937237692366,2.302458262626233
1,186.27666521843548,5.824483933958687,31.989366178401458,5.450322835272337,1.4798731683081194
1,229.5485436773371,4.536293801515197,50.60266972503657,4.395890127199297,1.130640035443378
0,0.0,2.7434381654987754,61.37379093043697,2.636254276415927,1.7209552410627076
0,7.845795709602576,5.811468527386148,21.146538126028556,5.4848700078657275,0.856209110425266
0,6.08409977013138,4.8733830693788756,20.63182854773027,4.464004611099573,1.267692284220735
0,12.011109809364214,6.138970378001853,25.464461308133945,5.811424182062186,0.9848223721431288
0,25.68235041501723,6.921448779668185,29.092425298508935,6.603815484549272,0.9605990507777439
1,471.58952643942393,9.61141047255778,49.05648179326895,8.867114661768198,2.751055184712202
0,0.0,2.8230083303351794,18.531010461039912,2.5095213284504743,1.5540269931614188
0,1.5556473100915011,4.177705283233742,61.449530388840586,4.113435608029871,0.6817390367640133
1,448.48128233028893,8.437194202132135,53.15583786645521,8.201256638695643,1.0571612919316815
1,479.37989397124,6.382743595564966,75.1140346950383,6.052535426278474,2.807843297454379
1,386.6800816600991,6.048821862556315,63.98836526249214,5.736900866965295,2.376606308822176
1,372.9649666112322,5.157971664118424,72.31198513242845,4.949858696753359,2.1086155615732154
1,388.8118617061118,6.2133655078258805,62.589619936409875,5.825332430011069,2.817614038328525
1,265.68226247068384,6.410552327812348,41.485167559335636,5.842339602092254,2.671233302880742
0,0.0,3.762572337971011,68.62807889642454,3.55808841138119,2.699732979363525
0,0.0,4.386665509569944,62.086148377960384,4.1534448016372,2.37677641347128
1,464.6724467377078,7.891631120566846,58.88209016168142,7.559383850356319,1.7823042996827771
1,327.60735109720065,6.282529793652022,52.14751430719646,5.9686526627265195,1.8785926538014208
0,17.389229275582007,5.170591317746024,13.442945669618469,4.40464699500334,2.4650266729324484
1,498.2808542310097,6.863456399420087,72.5991419517932,6.73411264220798,0.9866352332427003
1,154.322760159386,4.943801056997024,31.211198441273652,4.587877737751567,1.627187737557632
1,251.5191514523052,5.300034458905737,47.45626440071814,5.116500853254968,1.1875342697577609
1,449.71906225690395,5.704311535957167,79.01822239592686,5.443498887476513,2.595747048151122
1,341.55236895585864,7.239663047203809,47.192211987249415,6.95854519849921,1.3192660840091945
0,0.0,4.301052765067725,69.65310420123649,4.249391653623529,0.6046495694564569
1,494.8207048480995,6.652265060750892,74.39712341433571,6.345572789860477,2.473260773492304
1,412.41314230452736,7.018427049635925,58.76147737774397,6.950470151113286,0.41455755816251016
0,1.3123337870615048,4.165130947465189,20.18485590807998,3.890958808863853,0.9544006715986192
0,5.047207198414276,4.088836505672017,6.274036836385985,3.47321751424229,0.963143177135408
1,466.17822229905585,6.315220842219247,73.82256206469,6.111532322445035,1.7251801463464065
0,0.6021169860120084,5.882906232230156,31.923934912664368,5.25086462498271,2.544094591972839
1,321.8574105035333,4.3254877538950405,74.41716488595891,4.159853754845404,2.0612846914016143
0,0.0,3.9623064294505723,6.043092433828564,3.7039853814999257,2.899722102147433
0,17.086098023747788,6.746759907755021,28.43872522622762,6.43288277999228,0.9507311219288416
1,209.49868545624258,6.438151383361035,32.49942227318736,5.836316164310847,2.219405362273743
1,114.77675965953362,7.055325298730093,15.500691574759895,6.025738301028792,2.093748859679405
0,0.0,4.118939368084657,8.461714842494114,3.678336273935948,2.685712132786091
0,15.24627619137773,6.502145686971979,9.221247834704592,5.592261003861822,2.0434767783094236
0,0.0,3.1125684636415847,73.14400462949536,2.944637320243942,2.8449852880072526
1,662.8115554025371,8.457018920317232,78.38979530039911,8.157835543758754,1.9970278834033857
1,364.4949700413853,5.286920318644234,68.98487097388104,5.065213041581733,2.081769483144578
0,3.0622775353400407,4.389650027535592,37.46312320196736,3.9217232480957267,2.9728173638144546
0,10.585081704633069,6.429590063635213,11.209332659432452,5.858848198540882,0.711237870759523
0,0.0,1.6633981524019485,66.2572813436999,1.5986117206847927,1.8639548304310884
1,517.7407818147095,6.763038621891771,76.55854767630038,6.506214825986486,2.1000072224155155
0,9.590609687350154,3.9773228190244603,50.57846548132277,3.9301834744531434,0.42486763142989914
1,251.17279867777353,4.68904671122325,53.62950441643295,4.414725904227031,2.2731383885075265
1,443.967880842619,5.75092812540828,77.20096874860434,5.617142623900039,1.29582605641591
0,0.0,3.6087097009606506,41.430372866330075,3.498554947716735,0.9055861297061256
0,0.0,4.360595706841756,33.68743796174489,3.8797665379910877,2.7938280674834988
1,247.8364329035328,6.339267861289815,39.04053414943466,5.727158666485388,2.775893231701177
0,75.67935017643052,8.407104102266366,18.15557623712857,7.1505610898179786,2.873173478147391
0,0.0,2.5394271199122085,20.46375540268181,2.2184300924050646,2.017212548057315
0,0.0,4.581737499237863,40.32989021215012,4.417101177588371,1.055362726944387
0,8.945964579298424,4.015917401012727,25.39374007852497,3.8568849350478898,0.7398528062163425
0,52.87210211544049,7.869427638356063,25.65024167684827,7.28030087240677,1.3885257232656603
0,18.987946874710552,6.436912757874955,18.037889058725078,5.5303743362143205,2.1853474959664467
1,338.27434119341075,4.66347498639074,72.5369699561302,4.61768956081036,0.5090891438089546
0,0.0,5.098481203455147,20.824036232007288,4.723518289853171,1.0988873424843755
0,18.809149127070015,8.097106185332484,13.991741000403863,6.9172217326652925,1.870352670064931
1,213.02242395319004,5.632868620648698,37.81775684799561,5.415847715204845,1.0569542001820693
1,391.7785979825385,8.04674575225726,48.68464485851021,7.384365256858631,2.900833563882309
1,338.49212173083754,7.840026963538937,43.172619682628834,7.31792457964791,2.0670529129917075
1,345.50891268027,5.997619267419121,57.60767685891279,5.938430268559329,0.4128862461117807
0,0.0,1.9279706223387147,5.082089616649622,1.8021868256050737,2.4135097460628057
1,302.6612306054196,6.2448761286189,48.46552987959837,6.118171166070226,0.7147072509718254
1,453.54633228089244,5.975454679388669,75.90156247196508,5.874217285420467,0.9281476979001946
1,257.88626297805763,3.88833159363497,66.32349017289636,3.8121338609017306,0.9456871226731796
1,348.0094915810834,6.885742856963425,50.54065065936985,6.615761732914409,1.4263177219073744
1,481.7616663225135,6.551167310468289,73.69213929217743,6.237739231175624,2.5407051988856435
1,605.1029331812231,9.624698972150382,62.873126331668935,9.25629271464886,1.7437080232857571
0,0.0,4.296760564897464,58.13832071215451,4.054679762206654,2.3594240338422825
1,411.3259150553546,5.284187413863761,77.84091076004694,5.173124378945594,1.1769929481699903
0,0.0,4.908786436113563,72.27816626921665,4.782551701643086,1.3504132630067174
0,7.193553875113386,4.605710046987958,23.544937500805595,4.3506220994909635,0.939109380055276
1,214.57589634122002,5.093126797317014,42.13111772544478,4.900182287287284,1.1450433973716876
1,352.2169299180682,4.790851754279638,73.51864601215199,4.697648905383926,1.0208301796181494
0,0.0,2.942641459905275,25.401555960871672,2.604893428678336,2.2056096513427526
0,4.062150517293654,4.607816993505159,40.37213141082928,4.5368076836035724,0.43905706972801684
0,0.0,4.590021500230816,49.8927257559154,4.525018709749645,0.5071969374293526
1,481.2625492359273,6.964560077065993,69.10363223502527,6.666575193503932,2.1174666474508914
0,13.25105339767822,6.262030098970488,35.7234929574376,6.060115670055541,0.8388286862946062
1,270.52384287005566,4.7844316218744956,56.579886269790336,4.556529680865109,1.953916379397059
0,0.0,3.07602210369045,75.35548268706081,2.940542078977562,2.395943601077785
0,0.0,4.801655889223489,7.122587093900018,4.178710325553565,0.7247509169482171
1,401.1695512322558,7.133053635846128,56.24092733808094,7.05359087682515,0.44873055842543325
0,0.0,2.8144236781377954,37.39577652845666,2.713352640183566,0.9673305759246249
0,27.086379915465738,7.089036921465918,23.545274937527896,6.089086963014262,2.8714944494739045
1,445.4397684345457,6.819042001630952,65.32674911426014,6.547378678976457,1.8696161496404646
0,0.0,4.750029262081631,18.60816004998199,4.247344950421057,1.4645636023895117
1,256.78052272385753,4.349786915233938,59.45024526077215,4.0488335128710204,2.970772365423607
1,474.66353743468267,7.072411067210992,67.16751827207699,6.641195284865501,2.960772693805113
0,38.67666846071769,9.152139648345736,16.044279874256723,8.005089866441743,1.5710577806850838
1,393.8827962080003,6.073755602384725,64.8500050343296,5.910191299231636,1.2597234979626686
1,346.0151440676762,6.78518902967142,50.99614566311622,6.490610108423247,1.5957931973416395
0,12.790351379106218,6.19197953779191,13.473534770848875,5.2869460953449225,2.64616413017494
0,0.0,3.1168162524406657,32.208277646901905,2.8871159682444962,1.7184402193449673
1,292.8810946776813,5.55947247199672,52.68145728353937,5.416628752275642,0.9700600061089931
0,14.708043059352505,5.84283132492402,10.816826777906293,5.096332722996362,2.767845549498384
1,332.7263510376143,5.853414114833566,56.847474683461996,5.634422351771405,1.5333302663509758
1,422.9665612001839,8.149062778639447,51.90370655953335,8.002637759653808,0.6739793721098684
0,0.0,4.597136442552117,18.35724915415235,3.949061855454971,2.2435546293198882
1,294.37757137728795,7.296116386880371,40.34909594823762,6.83227666471361,1.8510599888368247
0,0.0,3.4263206884488744,24.95609812989086,3.2070422882878127,1.1547132396810462
1,492.0618112666557,6.637731479045725,74.13690567867255,6.314449115403824,2.6166785640048933
1,192.35672951461996,4.102354958476687,46.88935586553431,3.967612187597049,1.1241701442662206
0,0.0,5.42029164450007,59.01481642656671,5.254518222820637,1.3069733813044613
0,0.0,3.4990354668494645,10.601814537231204,2.978137950452724,1.8640545118470526
1,277.6817073334173,6.503642405291792,42.69087212603117,6.018115401233387,2.301533746476534
1,389.3517756037659,5.366746112605028,72.5499173270225,5.109249655425594,2.5109988255749127
0,20.64467260587181,6.672173750225138,21.1419094499794,5.913489118096402,1.8104448011012213
0,4.0978576602769925,4.379978091992188,7.631666176308034,3.9950254096972015,2.9216902377162883
0,19.613138964874363,7.618059124006238,18.640546122437534,6.865703921484021,1.3494412851017283
0,0.0,4.208783133223345,74.85892556426793,4.161647928615378,0.6079361753722489
1,419.6586031685407,5.820748537260176,72.11333175292094,5.622673828425879,1.7746466953530562
1,507.024324561689,7.3678032506766735,68.81621396847538,7.229895422315291,0.9173981841886678
0,5.529543480220813,4.089782159999903,5.728839772937629,3.844831047195591,2.924329574171097
1,308.41809828230384,7.184530866820423,42.92809010072976,6.825771745036684,1.5392375755576935
0,0.0,4.096525131499123,25.115382672095677,3.640886617362953,2.100789674340061
1,637.3240873392583,8.396052829315357,75.92585884153851,7.994661020168095,2.6105286546094795
0,7.129333504274008,6.346466805370966,25.06953910087984,5.6030642211006185,2.2233308566141803
1,326.74919719872514,5.3962806455640315,60.55090053790827,5.226315024124362,1.3759991098855942
1,370.11603464754654,6.996789212672256,52.918894015927094,6.598023748592633,2.1820092647233933
0,19.21027578736462,5.507250146698396,31.479296325191125,5.14062452539715,1.5064407645933033
1,333.0200317365447,6.733308006790185,49.458606590480215,6.558767501595381,0.9277929642798582
1,412.2340288480936,7.287962327107709,56.66173491903581,6.7796434409528,2.8582016177912797
0,1.505873877616195,4.035478773626865,35.202775569799414,3.5959537814004463,2.84550413711796
0,17.81486297179317,6.589712753994867,17.04920687023471,5.608035345694179,2.992386702303028
1,340.44803787578917,7.48234268739796,45.50680588140118,7.1711229043940685,1.367616738331807
1,453.7153499939625,6.007781168287735,75.52128436183995,5.946098147621578,0.5668208544746501
0,0.6836154712878888,3.471530859223833,69.27275690317893,3.4179294739574897,0.7620195596484958
1,441.61344945150483,5.704586536741712,77.41518866019445,5.562208493066795,1.398978741999919
1,697.7082604867003,8.853296574333394,78.80774888943655,8.607141160602767,1.5832463446594507
0,0.0,1.9486665484752637,5.681017821931029,1.802477755102161,2.468711037604219
0,0.0,2.1620419638242456,76.83089360171383,2.105579517440774,1.4579082365722833
1,319.35930994641757,5.966745757748067,53.52322660873928,5.788452424792708,1.1445879304982607
1,211.31781064405246,5.033886366348356,41.940231855103335,4.576555405719334,2.790324701884357
1,369.9183155188574,6.701778635075063,55.197062944859056,6.517409029494386,1.0943353494113435
0,0.0,2.7795678124803223,45.785086815387274,2.546523490260645,2.7963979767663467
1,188.4675542102234,5.099874711247037,36.955330254405155,5.008832009105432,0.4777636761101178
1,290.19243104862,5.295944748333154,54.79486617593218,4.971764950187313,2.418780065929109
0,0.0,1.5585097070654053,11.826868867820703,1.3260886669755696,2.117976252922705
0,2.261803119131045,5.070823647350174,24.57220203789948,4.5364703164540945,1.9282389840359397
0,2.9129416471642253,4.65588748429411,37.34353343189173,4.2956423463579,2.088838839833135
1,455.1891986215936,6.855518444355689,66.52235407122345,6.555521035332289,2.0907610665151766
0,1.5948061779250295,5.102915229707676,18.34476454602199,4.340626711674085,2.8195587010079417
1,393.86410993636434,8.435809599541674,46.68918881059726,7.897994284118647,2.1449673987822098
0,18.052224124217705,7.670558210052171,9.974431135065245,7.120285966102536,0.5246920597349887
0,29.746598003934583,6.24331812599858,12.79880427298951,5.309453466444381,2.0218477206272
1,231.88366344117995,3.899083880169708,59.471319563176564,3.8609807090013786,0.42679895473122953
0,0.0,5.01846522773067,46.44434273135845,4.794507282897603,1.4932312087861295
1,385.93769614285986,5.975486917564958,64.58693040459164,5.756676070694413,1.7016577393139434
1,339.83514061200066,6.866550140509784,49.565194363935134,6.4714190511069685,2.046676605244532
0,0.5490885771907827,3.457374177601078,69.32259523795605,3.3588238968569275,1.416058625132969
1,280.0472315106028,7.051426204257888,39.71244426135837,6.546361325568594,2.0591343735579066
0,0.0,2.457905832045159,54.56896349274635,2.401631828569007,0.9077740568975753
0,0.0,4.877718857795179,37.772491619158984,4.403471381373661,2.700816448169502
0,0.0,6.425421140350906,51.946436370128836,5.993009744896817,2.522979995678547
1,326.8805374053118,7.141892698737147,45.76945536854522,6.960113835136339,0.8470127428684069
1,558.500969122477,7.451266198258353,74.95509706202964,7.329817149686463,0.883066249072526
1,469.8822638715513,7.610021412434772,61.74520233561624,7.409855738694378,1.1698873058931547
0,0.0,4.994518375080637,48.0656615194191,4.793801484800294,1.3985765810488826
0,0.0,3.3617345651884505,46.871087477428176,3.0859069413780342,2.7946215615835266
1,307.65384406557587,5.041066890609683,61.03472110831517,4.828268913277577,1.8534920929624343
1,597.1160290254663,7.659197097696577,77.96187353360683,7.375561474220179,2.086552990922843
0,0.0,3.8910728405179222,52.072930224882725,3.643741767854484,2.396180994319062
1,329.1891514289767,5.17469303223507,63.61522052302928,5.069293278116729,0.9399562556494258
1,430.1380913697828,6.130191495171358,70.16798709720544,5.830168238862369,2.4831433994620293
0,0.0,2.7514302294117745,60.977445338716365,2.6724873125280437,1.254358964118201
1,329.9847208190394,4.162414737354274,79.27734222111187,4.055523321176499,1.4779052364199234
0,18.269112547182207,6.583423842791686,15.44580634885373,5.644139043755145,1.9392407167612906
0,0.0,3.296540631185565,56.141641849174995,3.201189536621203,1.185491793271972
1,203.21289343308436,5.398141732093843,37.72725775483538,4.931665384644208,2.361845654670641
0,21.859843025939345,6.273138893777344,16.101232963411462,5.944366551139596,0.6091603100721354
0,16.72922043891677,6.439410904286396,17.374273591339822,5.777488398699894,1.3106844064620797
1,292.80412142128,4.765944602360245,61.43935178915162,4.5934869031040995,1.600153940700228
0,0.0,2.186944490856763,74.32009466154209,2.1018073455988016,2.0937354376657384
0,0.0,1.553352671515127,52.62895651949662,1.496829205328844,1.3743788217920287
0,17.398740263985776,5.9507161980719125,19.700112812682775,5.448954216524576,1.2056118634878148
0,10.76260167084898,4.8913150188455825,15.830253933801885,4.696683278694609,0.4478659589161241
0,22.63305359446868,6.431624046208431,16.49931110218415,5.469215961588295,2.6973098218792537
0,0.0,4.486852653984796,18.61812790549343,3.9470134110173998,1.7285767097535172
1,583.9378447245422,8.135758267007628,71.7742373310985,8.03455655862221,0.6525347424315374
0,16.095602978659933,6.1802087586523236,47.30584098440261,5.8401424903737125,1.8636688283113858
1,148.64665679419028,8.334323162720281,17.831547454690448,7.6973853557373895,0.9800609443090843
0,2.623683956679388,5.423115527238967,29.630003825406824,5.006046822868304,1.658093593001058
1,336.487406354706,7.0592108044602835,47.66753241980387,6.817745481079542,1.1820361864032802
1,442.1595195705089,6.338531217819915,69.75743855750297,6.269392067385832,0.5337726987892512
0,0.0,4.643612790579893,8.376723711481935,3.9736641346952797,1.663258357870777
1,345.1110806706906,6.076092748828173,56.8243608197231,5.790691594825427,1.9333403413058243
1,362.3356246676513,8.309622247676478,43.60433249289267,7.937940421139019,1.4082994409693907
1,354.67691087337494,4.87600401336622,72.73934991730236,4.808468615053367,0.7230536820031923
1,187.8271240232695,4.245916698668538,44.2261909829422,3.91103634051765,2.5336505241072524
1,692.4839829759067,9.273631172259469,74.68063570163218,8.886991387874975,2.2396095042995694
1,416.060827283966,6.64923903606914,62.573998657647394,6.230550960596035,2.8512295586696355
0,21.57065543150305,4.089128889171547,55.4329979743806,3.97252602098379,1.151433572185926
0,1.9860808179999154,5.10103327985457,8.967589438453189,4.391141144125127,1.0726811749022358
1,416.004433664622,7.553270374107377,55.07606812392035,7.434022604207085,0.6188838576909297
0,6.443944512916019,5.15793213028711,13.36390178616908,4.401312706765395,2.531988478063332
1,147.0947878190585,7.126812489832849,20.639632097015273,6.92679945703328,0.41437383985048987
1,323.7623017992968,6.6823503082318165,48.45036359420246,6.565400480681939,0.611702199746286
0,7.360709083006442,4.479715435142287,28.744553014637276,4.358712132114048,0.5582529552566944
1,315.19655883212465,5.444667427606575,57.893880309853536,5.15676861500287,2.2064188722488187
1,424.92550428308783,7.10917808854647,59.78460349239704,6.624604503012334,2.93776646614239
0,41.24322279444881,7.491736639196922,20.455125320461235,6.394303832093635,2.8094149658120844
1,275.52748531727906,6.370270285600371,43.25208712172288,6.27581983529025,0.4634023813869942
1,225.61974047825643,4.108907713657522,54.910324160439565,3.9181093767085478,1.8426847827644508
0,12.123964268179442,5.422606303173453,30.24352846145156,4.971393009361905,1.823392609367117
0,1.223100942722919,4.139658456912301,36.712072487201056,3.823203482727741,2.0340118451307836
0,0.854836457657514,5.259030591841262,12.320551858447349,4.62474445693305,1.1311547037586163
0,12.975552896633738,7.094798763597373,11.928409148661439,6.044374906441962,1.777480018047537
0,11.400692253111137,5.28646080419824,27.678458280563092,4.7757366227704185,1.9527817077605825
0,0.0,2.64653801765281,32.62372260728645,2.378585673918122,2.425894648318058
0,6.152503088420072,4.638878359197925,27.933246729488623,4.353671866277072,1.2339797214423753
0,8.865310244627283,5.066299520864628,8.62622021129269,4.6902449441073015,0.4554625050185671
0,0.0,5.39842578824281,57.11657960156696,5.124099811147859,2.099142448583084
0,0.0,5.577913128752344,13.403513915696848,4.83097792942788,1.4687935953945601
1,189.3368021380522,7.180235057686179,26.343307143918643,6.5323564128575695,1.7296751367167271
0,0.11270821044170354,4.415155583032554,25.673566398533904,3.953405395736663,1.9970086812265784
1,327.23996732986,6.106487539459991,53.58890425436865,6.005394326145568,0.6361149775322212
0,0.0,4.094398010677201,7.355044250394423,3.757501535083654,2.9581357143462728
1,237.73143238201513,4.865918816516886,48.85643212587601,4.7317620663464535,0.9738704557541883
0,0.0,3.6913107108405696,17.63838969486707,3.2935041668306737,1.4118145069072146
1,339.53762775780416,7.859900771468809,43.20365209132322,7.548565540866131,1.2357017662377467
1,451.15173722063355,6.78554369418411,66.4871906687255,6.669181756928721,0.8180141810889556
1,412.86350348516885,10.733388520756899,38.46489769584301,9.994646735859323,1.9166025102399047
0,5.066719117545847,4.735162654743633,31.368909606557782,4.234952669802551,2.4654653920316663
0,3.9858915869532745,5.786098310533773,24.50819746390954,5.071271289742629,2.3562686137378757
1,366.0641883962439,8.54558208102882,42.85801669332728,7.982819852715588,2.0400244785005097
1,555.8733317337825,6.958164614930801,79.88831337639458,6.6850775035640675,2.274419830744506
1,363.37184752697027,5.079922612302413,71.53784229679951,4.796701873752906,2.8735444103467
1,358.8704246318102,5.6253894418098636,63.88082382312536,5.272152537445115,2.8888554732059393
1,276.2373236061076,7.542430115323171,36.62073588359921,7.003286441513403,1.8821491132330026
0,0.0,2.6847767227351356,25.125866662140027,2.5658092929655565,0.795212271709587
1,323.3148580418338,4.073250790503026,79.3751416239106,4.025632639837118,0.6781986831440736
1,433.4283686668973,6.723989161417283,64.46000406358024,6.596648785768374,0.884099041129679
1,639.9777233794815,9.176745096574498,69.73907613909462,9.105153304544562,0.4062507041080258
1,444.95389247306707,8.535030616343454,52.13266514831568,8.315508641727552,0.9613009754352744
0,10.471504573495013,6.12916443547941,10.084244049003864,5.256501032865609,2.0815524837536294
0,0.0,3.2718282044419023,7.443888405307646,2.8832944210024376,2.1120557399875692
1,472.0444248874624,6.033253796964205,78.24128075654912,5.922149024673735,1.0363484523747564
0,0.0,3.803049935846651,23.442730056383276,3.270843470292842,2.803583887049054
0,2.427605998454638,4.128092719615826,7.64575102708703,3.5913768931236905,0.7926698110864527
0,7.72161762867099,5.227390372261276,26.848994086255317,4.544712361957308,2.8109071485174395
0,0.0,4.1574559893448715,22.374559918590073,3.8366008667245475,1.2571665342024283
0,0.0,4.100789637816943,65.68864299195091,3.841119835409575,2.9984313599137296
1,328.37179697186485,5.665640664837332,57.95846506575419,5.5300268819074825,0.9864238251354774
1,449.2862585275733,5.904664121398459,76.09382103336755,5.65008261387331,2.3645932661333826
1,246.26466706260527,5.948367673889476,41.400377320528136,5.739434194194707,1.04909300316207
1,234.26228545289143,7.69284249716547,30.45000272436885,7.136590865005729,1.5911084278629444
0,0.0,5.085019623926777,48.020603863088105,4.889349775095772,1.3397910781162499
0,4.816723832321684,5.230451739099091,9.014895124908637,4.517540034572985,2.0698340681546767
1,244.2710276558722,5.507050446453264,44.33447699174248,5.022239167995695,2.8341763179304187
1,473.8709302871368,6.122351057549119,77.40015654705923,6.056050689367228,0.6047198201650494
0,0.0,3.3249754788728003,57.80617416475465,3.1500610778186644,2.1957527581734166
0,0.0,2.540152349764867,40.098163301561456,2.400788924771573,1.5865412213580425
0,0.0,2.724118139447214,8.84559706115148,2.445351170969204,2.9448060482922447
1,411.834871582773,8.048957581263902,51.166237234207166,7.789584815830603,1.1948281588162837
1,459.1808005353397,7.276606909852856,63.106679912775434,7.086776938843608,1.1898726055408186
1,455.759438223908,6.447394032668444,70.73981813791325,6.1434237480023715,2.402503435730138
1,418.3762101976719,7.2391259198833335,57.793931898569326,6.856804632274565,2.1999696804326345
0,0.0,5.641432906040617,74.21369293459503,5.406738128209579,2.231636375647563
0,5.107434271185011,4.95771936642442,20.079879600000766,4.633145962278769,0.9584053442640043
0,23.92287212152239,5.594285751099523,25.65504730733133,4.933548985907523,2.3145659429733505
0,14.039740695417567,6.928631478788268,8.777383177417775,5.946810036816472,1.8866896970497726
1,184.83906538396766,6.443196316203041,28.689372924657263,6.168716394336822,0.8781264755022087
0,5.25299964556286,6.384194573062574,9.17111679324205,5.802508818257051,0.6160246520358093
1,320.19798492109425,7.681627160675208,41.68361613742614,7.270577435395996,1.60384316854456
1,523.8664841179979,8.273850977766159,63.31675393579277,7.881733657590994,2.170090895627436
